id,value
id_75522,5632
id_89888,2528
id_2853,4800
id_140,12480
id_20169,16224
id_81949,7616
id_14454,2048
id_70735,13216
id_77877,5472
id_83560,14432
id_56187,3056
id_79453,7552
id_65107,10432
id_67524,25088
id_77077,10560
id_89432,7600
id_70273,1728
id_17214,10144
id_37651,8736
id_26419,89984
id_14615,9888
id_57091,13184
id_36627,-2240
id_81847,9888
id_59641,19808
id_52678,4224
id_40863,20960
id_26453,8960
id_76831,14624
id_3297,14544
id_64107,2752
id_110,15008
id_61641,-448
id_11512,4736
id_19198,12768
id_30858,18336
id_39678,5552
id_34774,9168
id_84936,7392
id_64597,8016
id_38446,4512
id_16833,16640
id_10384,9776
id_21207,416
id_36244,-1984
id_91490,3360
id_22819,9824
id_80569,9488
id_47055,8128
id_90274,7904
id_2483,6416
id_84304,7136
id_81502,17984
id_55890,8672
id_20948,8640
id_77273,5392
id_7295,7504
id_55769,10800
id_70363,83872
id_93436,5952
id_86477,9664
id_74566,9024
id_69834,3536
id_19294,14992
id_98149,9440
id_77232,12176
id_41637,9984
id_58773,8960
id_59093,13728
id_46419,4352
id_38142,13712
id_56145,6528
id_34831,11824
id_32977,3552
id_78314,8352
id_67204,16528
id_52796,3328
id_83744,-1536
id_91895,800
id_86925,-384
id_34209,6656
id_91489,3008
id_64252,2704
id_41260,1616
id_70274,8192
id_27246,704
id_76083,4112
id_5900,6240
id_50167,10256
id_59863,-6272
id_42006,3616
id_89645,13792
id_14690,-256
id_40053,10832
id_17208,22880
id_55086,17504
id_80749,21184
id_94596,6656
id_23577,2176
id_12654,7376
id_69432,18912
id_9330,2944
id_79209,3104
id_49211,8160
id_20467,12736
id_99119,13408
id_43399,8832
id_5489,17280
id_60903,8144
id_38021,14960
id_7012,16480
id_73065,14720
id_33638,13088
id_27607,-3552
id_87571,21504
id_98638,5104
id_40454,18560
id_63617,7184
id_22514,10080
id_90465,-2144
id_46307,11392
id_20871,9056
id_87666,10432
id_4100,77616
id_4189,1728
id_17025,2976
id_67061,7616
id_98935,15872
id_3640,5280
id_53301,9568
id_4670,-3296
id_94869,-5504
id_78058,6960
id_24616,4192
id_87566,3456
id_23698,4576
id_9189,5888
id_55140,2880
id_88121,-7296
id_3527,1728
id_35190,12960
id_35089,608
id_93950,20288
id_72134,9696
id_25539,10816
id_23185,9248
id_40486,3136
id_84793,3040
id_83593,9392
id_67843,12672
id_16900,8384
id_97814,6896
id_61122,2992
id_986,9360
id_40292,4576
id_80742,8240
id_8628,10080
id_33503,2976
id_6460,13664
id_85676,352
id_87866,352
id_41722,8992
id_96000,5568
id_97520,9424
id_44728,-5376
id_52902,5888
id_62961,-736
id_42967,6112
id_42436,-1632
id_73690,12416
id_93528,14208
id_59707,7120
id_59631,24480
id_7083,17728
id_17992,93552
id_88957,4288
id_93249,10528
id_80319,7376
id_46634,4224
id_2780,5216
id_24146,8064
id_46889,1344
id_94000,11328
id_62492,15408
id_86146,2848
id_86035,12016
id_31338,9600
id_61683,9440
id_89881,13536
id_68811,5312
id_3767,7872
id_21118,8864
id_57882,8256
id_81923,24320
id_29969,24576
id_51854,-8064
id_79358,2256
id_83159,-288
id_22207,-320
id_47903,-2272
id_21784,12480
id_81253,1696
id_12581,15168
id_15629,11872
id_6077,-6512
id_38110,704
id_7858,9792
id_65990,5696
id_65435,7808
id_85223,6592
id_76603,1408
id_32268,5760
id_3582,14496
id_72557,1408
id_15001,12992
id_89501,10192
id_38666,14016
id_22802,23200
id_3040,23552
id_14632,7424
id_69608,3552
id_50011,10848
id_30688,5312
id_16867,21600
id_58772,2432
id_17784,4800
id_1006,8464
id_70062,5408
id_70028,3360
id_32106,10992
id_72527,-160
id_296,16960
id_13803,6448
id_56743,3360
id_26371,4032
id_67525,7008
id_36134,12992
id_29767,7424
id_86890,13856
id_57493,14688
id_30592,-7712
id_64495,11072
id_2503,6848
id_3782,9520
id_42392,11120
id_82592,3200
id_37265,3072
id_14997,17440
id_29668,4992
id_8133,12128
id_5460,32
id_23447,14304
id_994,10816
id_2365,9824
id_70978,8896
id_43686,19392
id_28116,23136
id_26852,8208
id_29083,2464
id_44144,10992
id_65041,11504
id_15952,10464
id_32922,2752
id_22607,10240
id_51468,72224
id_51299,8368
id_80831,-2272
id_52230,3904
id_23754,17088
id_98744,20352
id_31212,13168
id_71350,89216
id_53420,7360
id_64318,9360
id_7627,10336
id_99394,2752
id_38711,20224
id_4776,6304
id_16009,2992
id_17972,86832
id_50590,1280
id_98837,3936
id_88922,2352
id_62638,4064
id_57057,13744
id_96219,7104
id_56739,2688
id_28346,7264
id_37060,8480
id_47400,-5504
id_20398,15520
id_60155,832
id_62908,8464
id_3362,6816
id_97254,4224
id_71519,9232
id_4649,15552
id_37771,3008
id_89697,9728
id_42390,96
id_23031,10496
id_12355,7280
id_94740,6576
id_26483,1408
id_53342,19312
id_80477,7552
id_93029,18464
id_77763,16000
id_54428,11936
id_3871,17088
id_58886,4640
id_23570,13952
id_90344,480
id_89564,8000
id_87961,5472
id_4818,5344
id_62935,16864
id_79618,-128
id_62665,-3392
id_54487,8160
id_50909,3952
id_20913,10736
id_13990,4400
id_98442,5808
id_89147,8512
id_79505,880
id_59806,592
id_9168,-1664
id_47373,6272
id_49246,7712
id_12400,1728
id_51906,8256
id_73365,5200
id_32716,-32
id_48080,9808
id_5125,13776
id_80385,11168
id_26690,7680
id_99722,11744
id_94901,14544
id_69592,6400
id_11851,7872
id_18245,10208
id_44435,6272
id_48309,5200
id_65126,8032
id_31829,6976
id_97306,6304
id_87548,3168
id_57006,-10880
id_88738,8496
id_22999,8896
id_89524,-1376
id_46580,3632
id_44145,6624
id_42482,4832
id_67939,4768
id_85745,8992
id_85205,9872
id_96500,2080
id_48284,3488
id_22233,9152
id_85529,12704
id_34158,10976
id_53692,5728
id_30763,8704
id_21379,8192
id_95685,6304
id_4330,14944
id_66750,896
id_34127,4800
id_20702,11600
id_72190,3040
id_52657,13440
id_54734,15616
id_92642,10688
id_79226,6528
id_38301,10656
id_63111,7712
id_74751,10112
id_21981,7856
id_81918,992
id_64229,7488
id_27111,9888
id_90014,3232
id_18350,14576
id_31725,12864
id_24370,7712
id_69682,15392
id_98457,6016
id_47730,3360
id_78149,88240
id_72140,864
id_86940,9600
id_31014,21536
id_38716,-3680
id_16451,9472
id_69147,11008
id_21483,14416
id_10656,14368
id_10755,9072
id_86680,-4768
id_11698,-1376
id_88578,4320
id_70988,2656
id_41398,12896
id_89520,4624
id_24470,7696
id_2987,18784
id_95013,14144
id_45660,8832
id_7369,6752
id_59353,-5888
id_94992,6256
id_56286,-3744
id_24615,8640
id_90799,2016
id_53293,-2720
id_93271,12352
id_44215,8944
id_48160,22432
id_62663,6464
id_6942,-768
id_39219,3760
id_13931,9312
id_61753,3616
id_7888,1984
id_43603,4544
id_92288,16080
id_72480,14624
id_34808,8592
id_83137,-64
id_14699,13152
id_60967,288
id_73678,8896
id_63279,3520
id_33218,2784
id_26556,-3584
id_12441,8640
id_3351,11968
id_67234,2048
id_49318,6848
id_30049,5408
id_7962,17664
id_7898,7776
id_98524,-960
id_56656,18720
id_7747,5824
id_1208,1664
id_53362,2112
id_62700,10528
id_14193,12608
id_76174,1760
id_9546,11424
id_82126,14112
id_65516,7488
id_19299,128
id_49462,13120
id_76187,768
id_36547,15264
id_269,8832
id_76752,-192
id_19971,18272
id_43784,2784
id_42184,6464
id_67384,3216
id_15418,-2512
id_96503,5984
id_54631,5120
id_87214,2400
id_42114,3920
id_42272,16224
id_13133,8192
id_94106,7552
id_7340,2432
id_34855,9168
id_19500,6880
id_87585,7296
id_8850,1920
id_1950,12384
id_94646,2816
id_10142,3120
id_78943,18496
id_53786,2272
id_80475,-1376
id_89214,11712
id_43818,9248
id_25623,544
id_48685,-1312
id_13701,-5552
id_40598,14944
id_41431,9056
id_8904,-416
id_33450,8928
id_21911,12320
id_2578,-736
id_16372,10752
id_86400,6896
id_62662,-5600
id_89343,14464
id_21450,8048
id_3496,7216
id_10942,7296
id_28099,13712
id_17886,18528
id_7881,10464
id_43905,6688
id_16924,2720
id_21852,3952
id_40772,16896
id_87723,3712
id_27289,288
id_96915,-4800
id_60628,13152
id_99049,91904
id_8060,3520
id_495,10880
id_63435,11888
id_48908,6352
id_47848,21920
id_42976,3248
id_995,8240
id_22263,11888
id_60568,18688
id_51433,224
id_91000,1920
id_37313,-432
id_91580,21792
id_73009,7136
id_88916,-32
id_1005,-8160
id_83710,4576
id_7706,4128
id_57622,15840
id_42009,5824
id_21266,18624
id_80621,9280
id_16939,13440
id_97436,-4288
id_19767,3296
id_88221,896
id_25272,752
id_19076,11264
id_20270,-768
id_57336,8128
id_82832,2256
id_58865,13760
id_57480,736
id_83910,15168
id_31309,576
id_95265,1600
id_33755,-144
id_72617,10880
id_15104,6752
id_99578,1536
id_59705,14752
id_4131,6448
id_43233,160
id_3840,3968
id_65054,11520
id_81767,10240
id_58877,4896
id_88833,86752
id_16724,5152
id_93819,6912
id_34851,11264
id_33289,6720
id_72337,8480
id_28658,3328
id_58257,12352
id_54436,-704
id_94491,13504
id_71874,18112
id_76122,13504
id_95675,11136
id_82926,-3616
id_16633,10400
id_86492,-2592
id_44641,10432
id_36302,19120
id_61411,6464
id_12473,4768
id_9150,4064
id_45538,13792
id_49986,-2080
id_98860,23616
id_89837,18080
id_96227,7488
id_94199,6816
id_63303,5856
id_61259,10112
id_15248,11312
id_60385,-2304
id_82929,9632
id_36836,10144
id_78257,-704
id_36795,20896
id_64935,5344
id_91765,89904
id_41304,7840
id_73618,17136
id_34856,-7232
id_70548,19776
id_31778,-896
id_44418,6560
id_78449,19472
id_48164,960
id_21807,92864
id_56939,12768
id_23342,-2592
id_66768,21248
id_82608,6688
id_72533,7392
id_38275,13600
id_43798,2432
id_31437,1552
id_59791,-2272
id_24097,5952
id_39060,9696
id_45481,12112
id_23791,1248
id_78973,14528
id_2218,4768
id_80662,9536
id_81058,4560
id_65129,8704
id_55547,17440
id_99236,19616
id_22436,2176
id_6517,2448
id_67927,6656
id_6901,4928
id_2174,11952
id_9681,10368
id_3739,5920
id_1035,13824
id_33646,4096
id_16949,22656
id_17315,11376
id_63660,3488
id_690,7872
id_57223,23936
id_66988,6112
id_97207,6976
id_33340,10256
id_26000,21344
id_67727,10144
id_31414,4448
id_69625,16480
id_22188,11744
id_93948,9472
id_23703,24352
id_18705,11856
id_17095,9760
id_40136,3456
id_8843,13280
id_55150,13216
id_14882,13696
id_56874,6560
id_74014,-192
id_76742,6912
id_27526,21248
id_11591,13376
id_72641,10208
id_39275,16832
id_76007,74624
id_44294,-2912
id_83860,11088
id_58869,2736
id_52668,2992
id_82130,-1152
id_45956,17600
id_80,23392
id_31708,10144
id_2995,13312
id_45970,-3472
id_51051,18144
id_1914,5808
id_45607,7104
id_26499,13728
id_87631,-368
id_29148,18688
id_7396,6240
id_96603,4928
id_14571,22112
id_564,10832
id_97579,9264
id_32094,5728
id_40099,5920
id_21273,12800
id_17113,6432
id_27361,8000
id_24680,7888
id_60776,3728
id_87094,9952
id_13467,9696
id_13712,10768
id_82956,9344
id_74167,-2656
id_98810,7680
id_86564,18928
id_75634,13312
id_15905,6880
id_62329,-192
id_96056,14144
id_59435,11584
id_3720,15392
id_98010,4608
id_81801,10944
id_40872,496
id_90764,10528
id_61938,-16
id_60220,10688
id_75993,9648
id_91938,9168
id_34610,13840
id_69672,5696
id_55276,8832
id_26476,6112
id_37456,22528
id_36647,4448
id_80225,3392
id_79106,16608
id_54471,5472
id_50691,6848
id_61861,4176
id_41874,3296
id_35408,14656
id_48915,23008
id_23890,2976
id_28811,2368
id_79557,2912
id_83624,5824
id_66268,-288
id_17722,7536
id_2021,5888
id_25428,-1152
id_96105,7760
id_53359,-992
id_88754,11776
id_65081,80448
id_96182,4816
id_94457,13168
id_97753,9264
id_66178,8496
id_65424,5536
id_13901,1440
id_95105,10016
id_55156,74736
id_67656,10432
id_41452,8624
id_21830,7776
id_59917,13568
id_64650,-416
id_54991,704
id_88667,4096
id_72832,-3040
id_30943,7232
id_76076,6432
id_67218,3392
id_81823,19584
id_74536,23392
id_89008,8032
id_64934,7056
id_86350,17952
id_81951,-2544
id_83833,88336
id_40717,20704
id_56503,7232
id_19929,5424
id_64999,3712
id_59345,14272
id_25881,8448
id_3900,8064
id_23021,17440
id_93973,7648
id_23812,1920
id_20869,1232
id_14183,608
id_84137,8176
id_92985,13920
id_78462,12112
id_86047,4464
id_1849,1632
id_6288,6704
id_3917,10304
id_15574,6080
id_60414,-1344
id_89161,3968
id_91584,2064
id_25156,8672
id_10921,12864
id_74169,1600
id_32767,5088
id_74112,10352
id_58301,4320
id_92243,-576
id_26172,1728
id_25919,-1024
id_61969,8544
id_70914,-1152
id_11648,10928
id_80457,9040
id_53916,7136
id_69904,12384
id_48642,10128
id_42063,7328
id_94798,9136
id_61654,2512
id_96756,5376
id_59748,704
id_37720,12576
id_22046,11872
id_64590,6608
id_54552,5664
id_11930,7488
id_32835,192
id_64331,18208
id_37149,87008
id_16177,12480
id_29854,-4384
id_5644,-7264
id_30169,5920
id_90455,5552
id_85716,10688
id_71326,768
id_85385,2208
id_49855,8976
id_15045,14016
id_57676,5776
id_44167,8256
id_46638,4704
id_28110,5344
id_76521,-1696
id_26634,5600
id_50468,3776
id_27686,11072
id_71345,3712
id_29605,-2624
id_85063,4000
id_80657,-4288
id_21219,12720
id_26642,7984
id_44672,10272
id_60379,-448
id_96310,4864
id_58420,13472
id_97303,11280
id_67937,32
id_37225,2704
id_27201,9792
id_22327,2656
id_16362,736
id_77359,1184
id_1592,13856
id_57146,16608
id_7451,2912
id_38998,-2528
id_17481,13056
id_73892,14736
id_74369,2368
id_95804,6032
id_68687,9376
id_28163,6208
id_60930,75584
id_20002,13280
id_29280,8576
id_47427,20928
id_75888,15744
id_53972,15120
id_46774,4576
id_22756,7264
id_86629,9968
id_90814,3712
id_68949,-1328
id_81427,10144
id_86288,8768
id_90104,2208
id_71588,9536
id_76354,7600
id_9875,8928
id_53959,6976
id_2748,14752
id_62324,6176
id_69481,11888
id_92159,12096
id_8345,-8960
id_85047,1968
id_22880,9920
id_18672,-2640
id_50745,7392
id_99943,14688
id_29286,1376
id_59739,8880
id_34047,6368
id_96300,-416
id_89698,10832
id_11499,6080
id_52193,832
id_18198,4064
id_58639,2432
id_42720,9200
id_1609,6272
id_25448,9568
id_34939,1920
id_56984,5408
id_88325,4528
id_36773,8384
id_90597,12160
id_67721,-2912
id_57276,5376
id_90253,10080
id_16422,2176
id_56083,16896
id_49712,11520
id_96956,9120
id_58967,4736
id_92463,8864
id_44530,11328
id_48480,-736
id_92704,8416
id_91678,10048
id_18926,17712
id_51675,17088
id_25662,11776
id_64088,7456
id_16881,7904
id_41283,1792
id_3247,7504
id_65221,6704
id_4790,16416
id_9869,9760
id_51409,11936
id_2268,11872
id_49286,9312
id_61936,6608
id_9999,4864
id_84012,10176
id_86327,8800
id_25151,26880
id_45933,4704
id_24984,11584
id_65132,-1216
id_22516,2848
id_55291,11680
id_78782,9696
id_85383,11216
id_94063,-2048
id_51123,3136
id_48347,4448
id_3794,-480
id_45300,2144
id_7117,3200
id_10986,3520
id_87858,-2272
id_60856,2336
id_20684,8832
id_99376,8160
id_56068,3760
id_18074,4608
id_77550,5600
id_73817,12160
id_81355,2976
id_37049,3488
id_59305,6256
id_90218,-1600
id_25608,5312
id_75803,7696
id_10308,-5824
id_40077,4320
id_60685,5280
id_93588,5728
id_44954,4368
id_63938,15776
id_54739,20416
id_28228,15248
id_49130,10576
id_31252,24640
id_50229,18368
id_7663,21472
id_72827,12912
id_20032,19168
id_94812,4176
id_85191,9312
id_47661,11584
id_86642,12512
id_47956,8976
id_48112,6576
id_96124,5600
id_196,1280
id_32711,8496
id_39099,9056
id_98822,384
id_74299,11184
id_32888,-2080
id_40470,6224
id_37194,17888
id_63230,2432
id_26980,11488
id_99657,960
id_19355,12768
id_64652,2752
id_69074,3872
id_59837,6512
id_19542,8480
id_16888,11136
id_54024,11040
id_53893,7808
id_29868,13840
id_64445,8560
id_96025,11200
id_33975,3968
id_26904,9872
id_50823,13024
id_77349,8704
id_25268,2144
id_13569,-4128
id_39676,5504
id_21013,21472
id_82350,12896
id_34897,1488
id_82327,5216
id_45457,5840
id_57972,-1264
id_63474,-192
id_83819,10272
id_74955,4544
id_38912,10656
id_37892,11360
id_81234,2560
id_35810,9120
id_61194,29504
id_30044,1888
id_53431,13744
id_68745,7520
id_89737,14336
id_72242,8096
id_70585,7136
id_65867,-2240
id_25288,1280
id_58180,9808
id_74728,6992
id_56115,20288
id_27582,12576
id_53822,8128
id_38122,-784
id_79399,14240
id_39410,11008
id_26701,14608
id_41912,76768
id_4574,8480
id_70567,16736
id_99988,-1408
id_26975,-960
id_16726,336
id_61324,6048
id_50843,544
id_12767,8672
id_61775,12000
id_49902,9712
id_8078,-1120
id_21948,7376
id_4758,6688
id_57018,2640
id_58149,608
id_47744,6048
id_23025,4736
id_25967,3040
id_31817,6496
id_99636,8416
id_45738,10912
id_98270,12288
id_17364,11648
id_80889,14016
id_18540,-832
id_79580,-880
id_52661,5456
id_32743,5792
id_50239,14752
id_41274,7392
id_50111,5808
id_85331,10144
id_67948,5664
id_6461,11520
id_36762,12368
id_62956,-3712
id_1635,12240
id_42822,3744
id_85651,7344
id_23202,11584
id_20816,13664
id_74257,11248
id_59960,4128
id_3517,1472
id_16507,9824
id_83733,352
id_58272,3488
id_70768,8768
id_97027,12384
id_20893,-928
id_99995,-1728
id_16471,10016
id_11264,9008
id_24769,3648
id_7252,-512
id_33196,12288
id_98466,11472
id_58356,11568
id_60632,7056
id_51850,-1024
id_34290,5024
id_30893,6416
id_80527,4416
id_47257,-2144
id_12793,10976
id_21632,20224
id_93630,16352
id_50587,8896
id_63615,2432
id_56403,8480
id_87077,14656
id_64960,11232
id_87612,9824
id_21634,3040
id_30581,8000
id_27956,11840
id_81817,2256
id_93942,6992
id_17333,13408
id_58122,5024
id_46989,11456
id_3404,78320
id_99714,7840
id_35066,-1376
id_31240,3296
id_73626,8736
id_32948,7936
id_13492,3376
id_5260,9536
id_46667,9088
id_79359,4448
id_70625,10304
id_24162,-2016
id_99597,4384
id_13698,5696
id_82557,79136
id_5831,4544
id_73214,8352
id_66237,528
id_75008,6112
id_34191,12448
id_65896,6352
id_32695,-1760
id_53585,9152
id_35314,9440
id_13413,9536
id_38281,7664
id_62064,3808
id_18958,5968
id_71454,-1312
id_9407,2912
id_1014,5888
id_69557,18944
id_41771,9216
id_90785,1920
id_38365,1376
id_25573,5456
id_53594,7088
id_84873,2912
id_59511,8160
id_86783,14592
id_32902,8320
id_47455,1888
id_47937,2208
id_5231,3840
id_13137,2128
id_93152,9648
id_69930,1024
id_25870,2608
id_15534,7360
id_86375,9472
id_58611,10272
id_82059,-2528
id_55775,6688
id_94635,7568
id_15329,10400
id_87995,25216
id_26885,5472
id_99367,-4704
id_4467,-2176
id_77159,4608
id_29308,12320
id_98788,4752
id_71605,2624
id_39612,9536
id_1721,4816
id_5812,5168
id_78151,12864
id_51280,-2336
id_73468,13248
id_50074,6432
id_64294,15264
id_59022,5824
id_88150,12512
id_3643,9968
id_32966,1008
id_72139,3200
id_40724,2720
id_48156,14224
id_70819,5504
id_66797,7584
id_43290,1280
id_148,7264
id_39066,2768
id_31034,17408
id_9670,5616
id_37750,4640
id_456,-1616
id_48990,8592
id_9832,15136
id_92232,-2624
id_62599,9088
id_23669,86848
id_15139,4768
id_56928,-368
id_63278,7776
id_31271,-2656
id_72668,6784
id_73738,10512
id_71849,-3744
id_33169,10256
id_38357,-1008
id_18070,5024
id_5039,20608
id_3129,608
id_26118,2080
id_76126,4448
id_32706,7168
id_43295,15744
id_96369,16192
id_98428,-832
id_51483,11120
id_81251,3200
id_66487,2528
id_76939,7728
id_97418,9232
id_73251,6400
id_821,2048
id_95314,6560
id_68481,19392
id_6143,9216
id_96065,4192
id_52125,5792
id_10949,9632
id_52653,12272
id_59176,12928
id_46985,25344
id_42013,5280
id_82758,11856
id_44710,9520
id_11549,17072
id_38584,-2944
id_1010,6304
id_58572,2480
id_5026,10272
id_66953,-1760
id_17262,10480
id_46678,7664
id_5196,5984
id_18170,18048
id_39517,-5072
id_92891,4016
id_78890,5696
id_86905,8640
id_42469,3904
id_327,12512
id_27763,3632
id_5052,7760
id_97495,3904
id_61390,2224
id_65568,3152
id_87750,2240
id_14031,1776
id_61144,9664
id_91075,-2368
id_50848,16928
id_20113,7760
id_83749,7456
id_87075,15328
id_97952,18656
id_22863,21120
id_79806,5408
id_83349,5328
id_56678,-128
id_94835,6496
id_46904,10320
id_39723,11440
id_43152,13344
id_32621,11296
id_94706,16912
id_46721,10016
id_70359,4800
id_22991,5920
id_65085,11728
id_30390,19872
id_44182,2000
id_4201,1616
id_17419,6016
id_72781,-4512
id_50061,3840
id_77911,10560
id_74742,4224
id_78022,6976
id_42584,2304
id_87341,5728
id_59581,7344
id_68514,6656
id_66817,-1056
id_41229,3264
id_72370,2400
id_79041,6144
id_84655,14688
id_3100,7776
id_21126,6816
id_6368,-1184
id_58635,2016
id_97109,8080
id_56524,2400
id_88490,6048
id_13075,6720
id_16085,-1888
id_27710,7296
id_16154,5456
id_68581,5136
id_73396,5936
id_14005,1680
id_31874,8736
id_11395,24832
id_63941,5760
id_60183,7936
id_20292,12224
id_61836,-5344
id_51249,20352
id_99840,5696
id_49208,-4928
id_58678,-672
id_56229,7904
id_63132,12224
id_27466,9760
id_86451,12288
id_58018,10080
id_41902,-4096
id_83461,416
id_15950,5664
id_16975,12192
id_71517,19088
id_47781,4768
id_31263,8864
id_51544,19648
id_56570,-544
id_67223,14096
id_17212,7008
id_7458,5344
id_8481,-544
id_72640,2528
id_85215,10112
id_3114,16160
id_97996,24320
id_22675,12032
id_26948,9392
id_20763,1312
id_81287,16448
id_92695,15296
id_73050,8928
id_3076,4096
id_73514,16928
id_77613,6240
id_94388,3760
id_41620,14912
id_36451,12480
id_54097,4352
id_95094,4672
id_99384,3552
id_70957,7552
id_43919,12832
id_17531,14816
id_61923,3232
id_81010,14304
id_10484,10464
id_50578,9312
id_28236,-224
id_17688,2992
id_35416,15072
id_17788,22432
id_3596,6816
id_37025,9792
id_9812,2496
id_38090,288
id_43183,-736
id_20586,2912
id_89375,7328
id_56795,10880
id_75150,10176
id_75487,4960
id_78725,1552
id_50013,12752
id_1370,18272
id_32391,928
id_25314,5728
id_80841,13952
id_46530,7024
id_96081,3328
id_21344,800
id_94823,24512
id_83562,22080
id_19158,22080
id_1145,15792
id_4458,12624
id_92388,5568
id_22230,1952
id_87489,10112
id_79009,-1632
id_13694,15392
id_85774,7968
id_63984,14880
id_13120,75072
id_40004,-784
id_88231,9056
id_55016,11136
id_87818,8288
id_21373,6400
id_52549,3328
id_66560,74528
id_84435,-992
id_61316,4480
id_20932,13872
id_28046,11200
id_39869,12240
id_72281,5344
id_90423,7936
id_62979,12896
id_66966,10400
id_6726,11424
id_67227,13280
id_25057,22880
id_60545,9984
id_50676,-320
id_70971,6416
id_30287,5664
id_14700,1536
id_46457,3488
id_53553,1120
id_56941,-1856
id_75489,17248
id_85296,12992
id_81370,2608
id_13761,-3360
id_74542,5952
id_67733,13568
id_13363,1296
id_9539,11296
id_31558,16928
id_10805,9904
id_61267,10016
id_87959,3328
id_60510,5392
id_42051,-1760
id_60150,9184
id_39207,2064
id_46353,3312
id_99423,7296
id_30343,2528
id_28432,6016
id_96681,4992
id_80925,3584
id_42540,4496
id_30679,16800
id_96479,-1184
id_13333,5008
id_73864,12624
id_99659,7504
id_90628,76720
id_60566,3968
id_23360,19936
id_80936,9952
id_34560,19552
id_27769,5760
id_63202,23648
id_67232,4800
id_72063,6320
id_27189,9872
id_57349,-2880
id_42903,8320
id_33074,224
id_46055,11744
id_94660,13056
id_66924,11872
id_5994,4592
id_58428,-1760
id_25683,3040
id_82551,10752
id_89461,1968
id_86229,-5664
id_85844,19872
id_42288,6016
id_29385,96944
id_58968,15008
id_52765,1824
id_62291,9824
id_99913,6048
id_28765,4128
id_90622,336
id_55027,13392
id_80227,4896
id_80393,9760
id_82121,13088
id_61998,0
id_99906,1600
id_74092,96704
id_49046,3936
id_11389,5440
id_32036,4400
id_69674,6560
id_82736,-3008
id_91890,13696
id_18542,11264
id_12280,8448
id_87243,7120
id_8695,4928
id_36576,3152
id_28931,12256
id_2667,80720
id_48283,4352
id_78292,15712
id_33574,256
id_11060,5120
id_18204,11360
id_11275,8832
id_96555,3392
id_44503,-6240
id_69285,5792
id_1675,1232
id_72273,22272
id_6570,4304
id_39507,7392
id_15105,-1056
id_68269,7456
id_64638,12576
id_68736,2816
id_99484,4224
id_73633,10304
id_114,-14112
id_30068,5088
id_46528,-5856
id_96296,7776
id_32532,-4704
id_4190,-5088
id_18316,176
id_38818,11648
id_43417,95456
id_84303,624
id_66867,-1568
id_84707,2896
id_87473,10592
id_92033,11328
id_5486,19648
id_60335,4704
id_369,4768
id_62069,5344
id_85015,7712
id_81216,6864
id_4905,3344
id_83372,18944
id_2698,11264
id_72358,8672
id_74238,10960
id_34862,2112
id_71465,5696
id_17269,464
id_75872,12768
id_71393,-1280
id_60306,-5056
id_77624,15264
id_6569,6464
id_42124,11296
id_85579,11280
id_73747,11648
id_53468,17760
id_51666,7232
id_88894,85456
id_74322,544
id_52464,2208
id_16160,448
id_27695,5920
id_74892,13216
id_30230,15968
id_27880,10032
id_19916,9376
id_97676,-1344
id_22082,7840
id_98192,13472
id_44282,-1584
id_59339,-10592
id_78101,2720
id_55610,1568
id_34309,640
id_73591,3920
id_80903,1200
id_58365,11136
id_53194,7584
id_49,27424
id_81137,11584
id_42251,1120
id_81593,6816
id_42431,10048
id_14432,21824
id_16272,13568
id_96138,4432
id_88237,5600
id_74990,8064
id_72807,10400
id_24307,8928
id_13331,7072
id_40306,7008
id_86384,13472
id_9737,-2656
id_33350,1984
id_33077,7744
id_34923,5632
id_79848,512
id_2027,14112
id_70070,13120
id_13053,-1376
id_68237,9744
id_58913,3680
id_15065,10912
id_46472,10880
id_72298,4160
id_93908,7792
id_22226,7872
id_86353,10944
id_69604,5200
id_4142,14432
id_653,11792
id_98416,752
id_90445,7456
id_60686,7200
id_91386,-1504
id_89070,21088
id_80740,8416
id_40557,11840
id_48294,1632
id_70171,15296
id_45601,2912
id_97649,12800
id_74657,8352
id_16649,78832
id_897,15648
id_9084,7936
id_44191,-3904
id_52326,1632
id_44627,15584
id_86457,13216
id_69742,4528
id_22547,5728
id_71161,5280
id_25992,4768
id_3402,-3712
id_10664,6208
id_97694,2256
id_80356,64
id_5777,5984
id_60442,640
id_68974,3552
id_48430,7008
id_50697,7792
id_66740,9184
id_35295,19504
id_28502,-3232
id_23652,2592
id_33118,6816
id_72682,7072
id_26098,2848
id_86271,10496
id_27307,23200
id_25843,21504
id_2239,6128
id_9183,5232
id_33944,26240
id_62290,736
id_69865,-704
id_64032,3616
id_11639,1968
id_30900,9408
id_95694,-1136
id_13472,15328
id_31535,3904
id_35798,24800
id_22523,-4800
id_20746,7104
id_20492,5344
id_28288,5088
id_79490,9216
id_20095,-3648
id_8059,14448
id_17309,9312
id_56616,4160
id_82483,13952
id_18847,15904
id_67091,4448
id_90960,4992
id_23240,7744
id_14047,2528
id_27383,5152
id_82445,8720
id_20655,9952
id_40873,-3840
id_13978,14528
id_8294,-4496
id_71187,9984
id_63027,10784
id_25069,9600
id_88883,12096
id_73290,10624
id_5504,880
id_23546,1440
id_414,19424
id_92425,6304
id_80602,7168
id_77216,6704
id_91018,17440
id_3340,9184
id_22415,9184
id_68784,1280
id_63919,9024
id_48980,4928
id_98195,7168
id_55768,10656
id_6601,13888
id_10561,6352
id_90816,19616
id_89202,4208
id_93173,4640
